Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1058194,-468,5108,19248,18270,-27937,-12736
1058206,-1252,6544,18780,17877,-24479,-12418
1058218,-1724,8312,18284,16697,-21558,-12969
1058230,-192,7920,18932,15149,-17781,-13388
1058242,2344,5896,20836,13454,-10547,-13769
1058254,4288,4600,21828,12104,704,-13145
1058266,2328,4808,21680,11075,13149,-12583
1058278,-2252,5940,18924,9957,23816,-11653
1058290,-7744,6972,14288,8950,30060,-9802
1058304,-11544,6624,10024,7321,30572,-6807
1058320,-14400,4864,8308,6173,25894,-2907
1058332,-13780,3696,9436,5908,20061,-1910
1058344,-13124,3192,10724,5537,14086,-18
1058356,-13392,2552,13040,5762,7650,1404
1058368,-12524,2168,12800,5035,1725,4044
1058380,-12128,3528,12128,4459,-3641,5336
1058392,-11104,1312,15352,3027,-7035,6060
1058404,-8556,3348,13176,2831,-8427,5643
1058416,-6340,2984,13656,1819,-7570,5494
1058428,-6156,5736,14248,294,-6150,6263
1058444,-7760,5448,15684,-743,-5380,5759
1058456,-7428,5300,15092,-1295,-5524,5023
1058468,-7224,4332,16956,-1681,-6582,4200
1058482,-6560,4380,16948,-1912,-7131,3523
1058494,-7624,4432,16676,-1917,-7971,2862
1058506,-6744,3052,16464,-1938,-8797,2540
1058518,-6904,4140,15812,-2230,-8522,2024
1058530,-8856,4688,14720,-2937,-8099,2057
1058542,-8612,4288,14756,-3615,-9195,1796
1058554,-7864,3980,14984,-4579,-9679,1814
1058570,-7200,2668,16236,-5432,-9652,1294
1058582,-6432,2372,17220,-5802,-7978,1369
1058594,-6348,2128,17744,-6262,-5540,1699
1058608,-5292,1432,17832,-7034,-781,1385
1058620,-6100,2288,15784,-7784,3343,1107
1058632,-7684,1776,10896,-8266,4614,1037
1058644,-10616,1828,11668,-9586,4760,2257
1058656,-10956,1128,12548,-9809,4572,1785
1058668,-12092,-668,11656,-10543,3243,2493
1058680,-10008,-2168,12912,-10641,2018,2717
1058696,-8632,-1140,13832,-11979,3054,3740
1058708,-9432,-2544,13200,-13177,4608,4782
1058720,-10416,-2972,11976,-14115,5433,4963
1058732,-12040,-3280,10392,-15075,4342,6660
1058744,-10192,-4140,10636,-15435,2506,6045
